model,t,mean_error
linear,3.364,0.9907914576749495
linear,3.368,0.9936156257856483
linear,3.372,0.9964457592246321
linear,3.376,0.9992811801481425
linear,3.38,1.0021212914326196
linear,3.384,1.0049655655864806
linear,3.388,1.007813532364605
linear,3.392,1.010664765158544
linear,3.396,1.0135188662605776
linear,3.4,1.0163754511298324
linear,3.404,1.019234131822864
linear,3.408,1.0220944997877202
linear,3.412,1.024956108257598
linear,3.416,1.0278184545152003
linear,3.42,1.0306809623292064
linear,3.424,1.0335429648871348
linear,3.428,1.0364036885619525
linear,3.432,1.039262237851152
linear,3.436,1.042117581815549
linear,3.44,1.044968542320429
linear,3.444,1.047813784344605
linear,3.448,1.0506518085749321
linear,3.452,1.0534809464471815
linear,3.456,1.0562993577317035
linear,3.46,1.0591050306971803
linear,3.464,1.0618957848210324
linear,3.468,1.0646692759536376
linear,3.472,1.0674230037878805
linear,3.476,1.0701543214374658
linear,3.48,1.0728604468880159
linear,3.484,1.0755384760546334
linear,3.488,1.0781853971579882
linear,3.492,1.0807981061173144
linear,3.496,1.0833734226517169
linear,3.5,1.0859081067797345
linear,3.504,1.088398875410016
linear,3.508,1.0908424187227026
linear,3.512,1.093235416051555
linear,3.516,1.0955745509916652
linear,3.52,1.0978565254778154
linear,3.524,1.100078072605632
linear,3.528,1.1022359680028875
linear,3.532,1.1043270396025084
linear,3.536,1.1063481757219638
linear,3.54,1.108296331414717
linear,3.544,1.1101685331259392
linear,3.548,1.1119618817535677
linear,3.552,1.1136735542829366
linear,3.556,1.1153008042245558
linear,3.56,1.1168409611362298
linear,3.564,1.1182914295494288
linear,3.568,1.1196496876436988
linear,3.572,1.1209132860210778
linear,3.576,1.1220798469255187
linear,3.58,1.1231470642316619
linear,3.584,1.1241127044954107
linear,3.588,1.124974609318246
linear,3.592,1.1257306992310743
linear,3.596,1.1263789792542673
linear,3.6,1.1269175462408039
linear,3.604,1.1273445980609482
linear,3.608,1.1276584446412143
linear,3.612,1.1278575208284187
linear,3.616,1.1279404010123228
linear,3.62,1.1279058154080668
linear,3.624,1.127752667872911
linear,3.628,1.1274800551108066
linear,3.632,1.1270872871031803
linear,3.636,1.1265739085946267
linear,3.64,1.1259397214568152
linear,3.644,1.1251848077505073
linear,3.648,1.1243095532998069
linear,3.652,1.1233146715777789
linear,3.656,1.122201227667844
linear,3.66,1.1209706619961979
linear,3.664,1.119624813407397
linear,3.668,1.118165940954224
linear,3.672,1.1165967434672357
linear,3.676,1.1149203755334187
linear,3.68,1.1131404579307353
linear,3.684,1.1112610798417726
linear,3.688,1.109286789352981
linear,3.692,1.1072225679513912
linear,3.696,1.10507378416799
linear,3.7,1.102846121506115
linear,3.704,1.1005454767463791
linear,3.708,1.0981778270587825
linear,3.712,1.0957490683388162
linear,3.716,1.0932648326689207
linear,3.72,1.0907302989896985
linear,3.724,1.0881500164282571
linear,3.728,1.0855277623312096
linear,3.732,1.0828664552292318
linear,3.736,1.080168136229553
linear,3.74,1.0774340219259968
linear,3.744,1.0746646205494914
linear,3.748,1.0718598939038506
linear,3.7520000000000002,1.0690194429139384
linear,3.7560000000000002,1.0661426949293904
linear,3.7600000000000002,1.063229075214471
linear,3.7640000000000002,1.0602781513656239
linear,3.7680000000000002,1.0572897458027428
linear,3.7720000000000002,1.0542640166637567
linear,3.7760000000000002,1.0512015108511776
linear,3.7800000000000002,1.0481031946950772
linear,3.7840000000000003,1.0449704680968521
linear,3.7880000000000003,1.0418051675730193
linear,3.7920000000000003,1.0386095627369574
linear,3.7960000000000003,1.035386349728912
linear,3.8000000000000003,1.0321386441015135
linear,3.8040000000000003,1.0288699747669063
linear,3.8080000000000003,1.025584279826193
linear,3.8120000000000003,1.0222859044087387
linear,3.8160000000000003,1.0189796000058977
linear,3.8200000000000003,1.0156705241440926
linear,3.8240000000000003,1.012364238565939
linear,3.8280000000000003,1.0090667033542144
linear,3.8320000000000003,1.005784263656374
linear,3.8360000000000003,1.002523624917711
linear,3.84,0.9992918119602834
linear,3.844,0.9960961071022332
linear,3.848,0.9929439631424064
linear,3.852,0.9898428888234827
linear,3.856,0.9868003076304088
linear,3.86,0.9838233954791565
linear,3.864,0.9809189084654936
linear,3.868,0.9780930171573452
linear,3.872,0.9753511671674187
linear,3.876,0.9726979851605545
linear,3.88,0.9701372440563734
linear,3.884,0.9676718915139422
linear,3.888,0.9653041339909219
linear,3.892,0.9630355578614948
linear,3.896,0.9608672621343203
linear,3.9,0.9587999758761377
linear,3.904,0.9568341375944323
linear,3.908,0.9549699224268512
linear,3.912,0.9532072142815989
linear,3.916,0.9515455321239491
linear,3.92,0.9499839303385365
linear,3.924,0.9485209003350947
linear,3.928,0.94715430233438
linear,3.932,0.9458813515387229
linear,3.936,0.9446986723556157
linear,3.94,0.9436024206339424
linear,3.944,0.9425884607703676
linear,3.948,0.9416525754860613
linear,3.952,0.9407906828150118
linear,3.956,0.9399990370221809
linear,3.96,0.9392743958974321
linear,3.964,0.9386141438361527
linear,3.968,0.9380163665084795
linear,3.972,0.9374798778339294
linear,3.976,0.9370042033388246
linear,3.98,0.936589526185663
linear,3.984,0.9362366037456404
linear,3.988,0.9359466638984475
linear,3.992,0.9357212913518055
linear,3.996,0.9355623149412287
linear,4.0,0.9354717066753242
linear,4.0040000000000004,0.9354515018226353
linear,4.008,0.9355037464173724
linear,4.0120000000000005,0.9356304744133697
linear,4.016,0.9358337119678397
linear,4.0200000000000005,0.9361155018728873
linear,4.024,0.936477937847045
linear,4.0280000000000005,0.9369231968576222
linear,4.032,0.9374535580645015
linear,4.0360000000000005,0.9380713991555849
linear,4.04,0.9387791643045515
linear,4.0440000000000005,0.9395793021192956
linear,4.048,0.9404741761559633
linear,4.0520000000000005,0.9414659543079203
linear,4.056,0.9425564862111461
linear,4.0600000000000005,0.9437471794577922
linear,4.064,0.9450388857840304
linear,4.0680000000000005,0.9464318075930265
linear,4.072,0.9479254334249273
linear,4.0760000000000005,0.9495185085722706
linear,4.08,0.9512090441918394
linear,4.0840000000000005,0.9529943651388109
linear,4.088,0.9548711934834874
linear,4.0920000000000005,0.9568357614754076
linear,4.096,0.9588839449207155
linear,4.1,0.961011405926261
linear,4.104,0.9632137330634947
linear,4.108,0.965486567357053
linear,4.112,0.9678257040206562
linear,4.116,0.970227162290916
linear,4.12,0.9726872187350045
linear,4.124,0.9752024027577793
linear,4.128,0.9777694565060248
linear,4.132,0.980385264787851
linear,4.136,0.9830467637641483
linear,4.14,0.9857508396743855
linear,4.144,0.9884942302686403
linear,4.148,0.9912734414741721
linear,4.152,0.9940846898708339
linear,4.156,0.9969238779140115
linear,4.16,0.999786604111294
linear,4.164,1.0026682054538558
linear,4.168,1.0055638253138552
linear,4.172,1.008468497483875
linear,4.176,1.0113772363347802
linear,4.18,1.014285124007316
linear,4.184,1.0171873876034512
linear,4.188,1.0200794618702875
linear,4.192,1.0229570353223747
linear,4.196,1.0258160797685074
linear,4.2,1.0286528646440316
linear,4.204,1.0314639584070615
linear,4.208,1.0342462196390891
linear,4.212,1.036996780533141
linear,4.216,1.0397130252861382
linear,4.22,1.0423925656392798
linear,4.224,1.0450332155024713
linear,4.228,1.047632966297629
linear,4.232,1.0501899643811035
linear,4.236,1.0527024916620247
linear,4.24,1.0551689503173454
linear,4.244,1.0575878523077704
linear,4.248,1.059957814213106
linear,4.252,1.0622775577229886
linear,4.256,1.064545915933972
linear,4.26,1.0667618454125054
linear,4.264,1.068924443783406
linear,4.268,1.0710329723936334
linear,4.272,1.073086883380809
linear,4.276,1.0750858502437939
linear,4.28,1.077029800767875
linear,4.284,1.0789189508990888
linear,4.288,1.0807538378924522
linear,4.292,1.0825353507833764
linear,4.296,1.0842647559642744
linear,4.3,1.0859437154150684
linear,4.304,1.087574294979142
linear,4.308,1.0891589600551805
linear,4.312,1.090700556267049
linear,4.316,1.0922022731618395
linear,4.32,1.0936675898413957
linear,4.324,1.0951002026823544
linear,4.328,1.0965039368907108
linear,4.332,1.0978826454039892
linear,4.336,1.0992401003142418
linear,4.34,1.1005798831780853
linear,4.344,1.1019052809617356
linear,4.348,1.1032191937406415
linear,4.352,1.1045240586960285
linear,4.356,1.1058217927819558
linear,4.36,1.1071137542472902
linear,4.364,1.108400721579626
linear,4.368,1.1096828877801
linear,4.372,1.1109598682042976
linear,4.376,1.112230721165024
linear,4.38,1.1134939815061562
linear,4.384,1.1147477078459913
linear,4.388,1.1159895438053655
linear,4.392,1.1172167922826042
linear,4.396,1.1184265000407325
linear,4.4,1.119615548039111
linear,4.404,1.1207807415674385
linear,4.408,1.1219188936592517
linear,4.412,1.1230268955874905
linear,4.416,1.1241017694002582
linear,4.42,1.1251406992602777
linear,4.424,1.126141040606392
linear,4.428,1.1271003086851767
linear,4.432,1.1280161506533666
linear,4.436,1.1288863080630631
linear,4.44,1.1297085789009116
linear,4.444,1.1304807902039742
linear,4.448,1.131200793374595
linear,4.452,1.1318664945353465
linear,4.456,1.1324759316962953
linear,4.46,1.1330274095100452
linear,4.464,1.133519701498191
linear,4.468,1.1339523292622733
linear,4.472,1.134325928079493
linear,4.476,1.134642706496234
linear,4.48,1.1349069987564095
linear,4.484,1.1351258817364198
linear,4.488,1.1353097622402015
linear,4.492,1.13547270990223
linear,4.496,1.1356321102618718
linear,4.5,1.135807036097779
linear,4.5040000000000004,1.1360148825697287
linear,4.508,1.1362666805946913
linear,4.5120000000000005,1.136562914847663
linear,4.516,1.136892252234961
linear,4.5200000000000005,1.1372340655867395
linear,4.524,1.1375631862080726
linear,4.5280000000000005,1.1378544208320855
linear,4.532,1.1380854071605468
linear,4.5360000000000005,1.138237761705082
linear,4.54,1.138297116564914
linear,4.5440000000000005,1.1382526386739154
linear,4.548,1.1380964041925965
linear,4.5520000000000005,1.1378228054019732
linear,4.556,1.1374280519718873
linear,4.5600000000000005,1.1369097741206098
linear,4.564,1.1362667147747727
linear,4.5680000000000005,1.1354984931374588
linear,4.572,1.1346054234950569
linear,4.5760000000000005,1.1335883762799495
linear,4.58,1.1324486716152413
linear,4.5840000000000005,1.1311879982340372
linear,4.588,1.1298083526998517
linear,4.5920000000000005,1.1283119953347107
linear,4.596,1.1267014203065302
linear,4.6000000000000005,1.1249793380525317
linear,4.604,1.1231486687193786
linear,4.6080000000000005,1.121212545667763
linear,4.612,1.1191743283956181
linear,4.616,1.1170376245580358
linear,4.62,1.1148063211944175
linear,4.624,1.1124846259299914
linear,4.628,1.1100771199519963
linear,4.632,1.1075888261648315
linear,4.636,1.105025298328258
linear,4.64,1.1023927403795966
linear,4.644,1.0996981695574395
linear,4.648,1.0969496418535047
linear,4.652,1.0941565618095956
linear,4.656,1.0913300957292082
linear,4.66,1.0884836866895702
linear,4.664,1.0856336093621568
linear,4.668,1.0827993691171787
linear,4.672,1.0800035196211348
linear,4.676,1.0772702159425553
linear,4.68,1.0746218515123487
linear,4.684,1.0720739863940554
linear,4.688,1.0696304806619343
linear,4.692,1.0672817583489431
linear,4.696,1.0650075656552123
linear,4.7,1.0627825395176662
linear,4.704,1.0605816216217308
linear,4.708,1.058383583380767
linear,4.712,1.056172642801539
linear,4.716,1.053938931821942
linear,4.72,1.051678540635466
linear,4.724,1.049393567129239
linear,4.728,1.0470923011779543
linear,4.732,1.044789377380812
linear,4.736,1.0425053522422845
linear,4.74,1.0402647333216428
linear,4.744,1.038091447290308
linear,4.748,1.03600197644256
linear,4.752,1.0339989998760677
linear,4.756,1.0320697044347849
linear,4.76,1.0301900750517237
linear,4.764,1.0283320157467575
linear,4.768,1.0264692321634272
linear,4.772,1.0245802420582757
linear,4.776,1.0226490804373938
linear,4.78,1.0206648338082305
linear,4.784,1.018620817062469
linear,4.788,1.0165137892081164
linear,4.792,1.0143433456429771
linear,4.796,1.0121115074805942
linear,4.8,1.009822487867165
linear,4.804,1.0074826064475004
linear,4.808,1.005100322866987
linear,4.812,1.0026863566962236
linear,4.816,1.0002538470135647
linear,4.82,0.997818474112179
linear,4.824,0.9953984160261014
linear,4.828,0.9930139542581606
linear,4.832,0.9906865160991531
linear,4.836,0.9884370240054249
linear,4.84,0.9862836939790279
linear,4.844,0.9842398400298839
linear,4.848,0.9823125243021238
linear,4.852,0.9805026938892271
linear,4.856,0.9788067745252906
linear,4.86,0.9772190427591918
linear,4.864,0.9757339439048662
linear,4.868,0.9743478341028607
linear,4.872,0.9730600407149526
linear,4.876,0.9718733910671972
linear,4.88,0.9707944218763856
linear,4.884,0.9698334299137654
linear,4.888,0.9690044317770636
linear,4.892,0.968325002358128
linear,4.896,0.9678158739642125
linear,4.9,0.9675001273213951
linear,4.904,0.9674018449617661
linear,4.908,0.9675442838803654
linear,4.912,0.9679479325011758
linear,4.916,0.968629048266922
linear,4.92,0.9695991405870407
linear,4.924,0.9708653178740667
linear,4.928,0.9724308363465081
linear,4.932,0.9742950827543797
linear,4.936,0.9764527379605316
linear,4.94,0.9788926392615652
linear,4.944,0.9815972813648551
linear,4.948,0.9845435986433214
linear,4.952,0.9877049009187948
linear,4.956,0.9910532492761253
linear,4.96,0.9945615399453244
linear,4.964,0.9982049297418701
linear,4.968,1.0019616058406147
linear,4.972,1.0058130865267991
linear,4.976,1.0097442620129116
linear,4.98,1.0137433345233
linear,4.984,1.0178017556130352
linear,4.988,1.0219142062679794
linear,4.992,1.0260786174275685
linear,4.996,1.0302961713350014
linear,5.0,1.0345711449708674
linear,5.0040000000000004,1.038910360271817
linear,5.008,1.0433219421469162
linear,5.0120000000000005,1.0478131755215434
linear,5.016,1.0523876358125381
linear,5.0200000000000005,1.0570423875077095
linear,5.024,1.0617664441613863
linear,5.0280000000000005,1.0665412957286629
linear,5.032,1.071343245775757
linear,5.0360000000000005,1.076146447946493
linear,5.04,1.080925527298493
linear,5.0440000000000005,1.085657257292913
linear,5.048,1.0903213260070193
linear,5.0520000000000005,1.0949004775272275
linear,5.056,1.0993803201327716
linear,5.0600000000000005,1.103749003665874
linear,5.064,1.107996878246358
linear,5.0680000000000005,1.1121161847830658
linear,5.072,1.1161007931172247
linear,5.0760000000000005,1.1199459869139918
linear,5.08,1.1236482876409564
linear,5.0840000000000005,1.127205308103488
linear,5.088,1.1306156263217102
linear,5.0920000000000005,1.133878671719414
linear,5.096,1.136994617098317
linear,5.1000000000000005,1.139964271507342
linear,5.104,1.142788970853619
linear,5.1080000000000005,1.1454704649377225
linear,5.112,1.1480108014895485
linear,5.1160000000000005,1.1504122096187697
linear,5.12,1.1526769866806015
linear,5.124,1.1548073936498577
linear,5.128,1.1568055644600819
linear,5.132,1.1586734342583531
linear,5.136,1.1604126901700231
linear,5.14,1.162024746172349
linear,5.144,1.1635107414108359
linear,5.148,1.1648715591904155
linear,5.152,1.1661078623170495
linear,5.156,1.1672201396853659
linear,5.16,1.16820875904426
linear,5.164,1.1690740215952666
linear,5.168,1.1698162152561475
linear,5.172,1.17043566480057
linear,5.176,1.1709327784532904
linear,5.18,1.1713080917454293
linear,5.184,1.1715623104656447
linear,5.188,1.1716963553978412
linear,5.192,1.1717114122767471
linear,5.196,1.1716089911013894
linear,5.2,1.171390999702185
linear,5.204,1.17105983730724
linear,5.208,1.170618514770724
linear,5.212,1.1700708089278131
linear,5.216,1.1694214587307206
linear,5.22,1.168676409301018
linear,5.224,1.1678431046284599
linear,5.228,1.1669308164581136
linear,5.232,1.1659509698913537
linear,5.236,1.164917378381568
linear,5.24,1.1638462303684374
linear,5.244,1.1627555963765754
linear,5.248,1.1616642146620897
linear,5.252,1.1605894803829528
linear,5.256,1.1595449835648461
linear,5.26,1.158538455132115
linear,5.264,1.1575711304165368
linear,5.268,1.1566389834435011
linear,5.272,1.1557353456792918
linear,5.276,1.1548538566656434
linear,5.28,1.1539908655306164
linear,5.284,1.153147429872384
linear,5.288,1.1523703023919114
linear,5.292,1.1538507607152741
linear,5.296,1.155660580668437
linear,5.3,1.1574863784835523
linear,5.304,1.1593234603427915
linear,5.308,1.1611636016252025
linear,5.312,1.1629945662859036
linear,5.316,1.1648019597487542
linear,5.32,1.166571405130323
linear,5.324,1.1682902832772344
linear,5.328,1.1699487981904968
linear,5.332,1.17154045784936
linear,5.336,1.1730621767607565
linear,5.34,1.1745141902169693
linear,5.344,1.175899909022437
linear,5.348,1.1772257842567881
linear,5.352,1.1785012063463305
linear,5.356,1.1797384255963674
linear,5.36,1.1809524403021519
linear,5.364,1.1821607416700037
linear,5.368,1.1833827300517679
linear,5.372,1.1846385532261077
linear,5.376,1.1859471504829724
linear,5.38,1.1873235437595189
linear,5.384,1.1887759301969685
