model,t,mean,median,q25,q75,escaped_fraction
mlp,0.5,0.026450547602099785,0.024502483685315136,0.020612687072734247,0.03237436228207992,0.0
mlp,0.504,0.026888925884960314,0.02495924869011429,0.021163510461015278,0.03293874545892112,0.0
mlp,0.508,0.02732504668367876,0.025448077725503074,0.02171792745733246,0.03349077777194261,0.0
mlp,0.512,0.02775932022857395,0.025795954912179224,0.022275324590755926,0.034029194835047766,0.0
mlp,0.516,0.02819213729011414,0.02611079293289705,0.022844347671751346,0.03455257432349591,0.0
mlp,0.52,0.028623851403040072,0.026438290148277345,0.02343065513585686,0.03505904700887287,0.0
mlp,0.524,0.029054739137353368,0.02685365153249151,0.023996049603088494,0.035529970169843335,0.0
mlp,0.528,0.029484969739830568,0.027076028440858227,0.02454792258146541,0.03592630999169278,0.0
mlp,0.532,0.029914587272588816,0.027362948874772385,0.025100918816943273,0.03629816920195307,0.0
mlp,0.536,0.030343477840193554,0.02786835154766847,0.025654330616453627,0.036473706155301724,0.0
mlp,0.54,0.030771308389758868,0.028362695508077906,0.026072800448066917,0.036607362067678895,0.0
mlp,0.544,0.03119747328500418,0.028844852887855134,0.02630734436256602,0.03671357115222858,0.0
mlp,0.548,0.03162112606393229,0.029313675534492743,0.026578595247944193,0.036793264980440055,0.0
mlp,0.552,0.03204135527020166,0.029768222252078494,0.026890013238945264,0.03684737194025545,0.0
mlp,0.556,0.03245746440911439,0.03000721245171226,0.027244745451005872,0.03778794901343724,0.0
mlp,0.56,0.032869210538417765,0.030350809363357788,0.02764561488951527,0.03849354510728689,0.0
mlp,0.5640000000000001,0.0332768639033383,0.030941315465562464,0.028095101187061988,0.03852789524131505,0.0
mlp,0.5680000000000001,0.03368106965325672,0.031654685127871895,0.02859530667880463,0.038520272284740316,0.0
mlp,0.5720000000000001,0.03408259297118729,0.03226409453280904,0.029147900637276087,0.03848144239347864,0.0
mlp,0.5760000000000001,0.03448204559017655,0.032782191875213126,0.029424178716025255,0.03841811211559318,0.0
mlp,0.58,0.03487966729299648,0.03329070944197464,0.029588259204710844,0.03833110090523066,0.0
mlp,0.584,0.03527520423974341,0.0337889162769521,0.030061203050194434,0.038221307912810865,0.0
mlp,0.588,0.03566789245272623,0.03427598727164967,0.03053724931650756,0.03808968698713414,0.0
mlp,0.592,0.036056544960402954,0.03470213445640498,0.03101474661401426,0.03887959981486723,0.0
mlp,0.596,0.03643975764270686,0.0348208024927434,0.03132309121765028,0.039745406723863154,0.0
mlp,0.6,0.036816224599441984,0.035311160939797775,0.03133860044114838,0.03981280472296751,0.0
mlp,0.604,0.03718505308407205,0.03604178149968491,0.03134139897066925,0.039761154752087705,0.0
mlp,0.608,0.03754590784324878,0.036392878427163475,0.03150935535594977,0.03968740501614784,0.0
mlp,0.612,0.03789892880862893,0.036421888424934955,0.03166081213020166,0.03959205861739018,0.0
mlp,0.616,0.03824454979311025,0.036436172721117946,0.03179686381455527,0.03974331309426845,0.0
mlp,0.62,0.03858337086397104,0.03691814887965664,0.03191853691623071,0.04038301715519527,0.0
mlp,0.624,0.03891610495305578,0.03738628377695974,0.03202672819073789,0.04064413219834184,0.0
mlp,0.628,0.03924352895692018,0.03781451012145595,0.03206118756845737,0.040903029071760945,0.0
mlp,0.632,0.03956640222203005,0.03809391636188306,0.03204340855580696,0.04115962036138213,0.0
mlp,0.636,0.0398853832199448,0.03819077193838635,0.03190519908808542,0.04141389580875605,0.0
mlp,0.64,0.040200997240975686,0.03812010603829412,0.031760735359649704,0.04175002980030615,0.0
mlp,0.644,0.04051368148845934,0.0380303423415918,0.03161150057716658,0.04259891322069975,0.0
mlp,0.648,0.040823888584506564,0.03792246660996407,0.03145902310441287,0.043447125899571136,0.0
mlp,0.652,0.041132195132205736,0.037797612079615905,0.031304900839743896,0.04425356956041807,0.0
mlp,0.656,0.04143936241299776,0.03765703054471292,0.031150816131958258,0.0445153775260341,0.0
mlp,0.66,0.041746331263762926,0.03746079504705145,0.030998544965039405,0.04476607289733587,0.0
mlp,0.664,0.042054172763364,0.03744292405979986,0.030849964169352855,0.0450063860199729,0.0
mlp,0.668,0.042364031242197966,0.03754977839379596,0.030707058735540266,0.04523590786441696,0.0
mlp,0.672,0.04267708526587834,0.03764762466634235,0.030571928951275838,0.045453586114498,0.0
mlp,0.676,0.042994533729533914,0.03773017132538195,0.030446795088094995,0.04565841449840378,0.0
mlp,0.68,0.043317601804943776,0.03752886931300625,0.030333996434054517,0.04584989527243787,0.0
mlp,0.684,0.0436475570459315,0.03731752997592377,0.030235981788960406,0.04602814175692849,0.0
mlp,0.6880000000000001,0.0439857259451784,0.0370977424822706,0.030184168469967916,0.04619373728865548,0.0
mlp,0.6920000000000001,0.04433350310032112,0.03687130142288435,0.03027461919298461,0.046347536046668,0.0
mlp,0.6960000000000001,0.044692348150225415,0.036640194984003234,0.030407456121905332,0.046323060689626924,0.0
mlp,0.7000000000000001,0.04506376929295279,0.036406568765420685,0.030670533940208952,0.046022879649213345,0.0
mlp,0.704,0.04544929561677061,0.036172669985699415,0.03105150618377053,0.04573907659418913,0.0
mlp,0.708,0.045850442846273716,0.03594078000361933,0.03129293991537266,0.04547534946113683,0.0
mlp,0.712,0.04626867809015492,0.03571314498180952,0.03178437033195415,0.045235672074574455,0.0
mlp,0.716,0.04670538889371856,0.035491914997927976,0.032317166147635794,0.04502416942950371,0.0
mlp,0.72,0.047161860696253013,0.03527910100803988,0.032505732504368015,0.04484497542382957,0.0
mlp,0.724,0.04763926507389317,0.03518952398514527,0.032521947779995196,0.044702095610729076,0.0
mlp,0.728,0.04813865928318467,0.0354936943884642,0.032660578750862916,0.04477170747243449,0.0
mlp,0.732,0.04866099590311428,0.03581903377907793,0.03255122156990655,0.045033176293987925,0.0
mlp,0.736,0.049207140001534096,0.03626725237618074,0.03248556343043228,0.045277260830641756,0.0
mlp,0.74,0.04977789033837564,0.03693463211896212,0.03249204010281685,0.04541109432767598,0.0
mlp,0.744,0.05037400072335879,0.037261431232724795,0.0325948535545519,0.045472368059200685,0.0
mlp,0.748,0.05099619780140474,0.0376108824879123,0.033099523053817276,0.04552792179912575,0.0
mlp,0.752,0.051645192238474115,0.037983305060958636,0.033255038875106,0.045578243702628925,0.0
mlp,0.756,0.05232168145206327,0.03840423738625768,0.033360258003151025,0.045623833170595166,0.0
mlp,0.76,0.053026343518407223,0.03871262300158604,0.033508289548400585,0.045665234205148876,0.0
mlp,0.764,0.05375982346248975,0.03904332474163058,0.03373693915222155,0.04570305777368566,0.0
mlp,0.768,0.05452271452318519,0.03939652913673964,0.03407148040314069,0.04573798815069026,0.0
mlp,0.772,0.05531553790852608,0.03977238799278826,0.03410981868354765,0.04608087272754116,0.0
mlp,0.776,0.05613872479655248,0.040513782836678655,0.034310680654696196,0.04694475173139721,0.0
mlp,0.78,0.05699260380953475,0.04154976603794876,0.034633245963708086,0.04787571820548736,0.0
mlp,0.784,0.05787739600314375,0.04262202102608201,0.035089577895911606,0.04863882053402574,0.0
mlp,0.788,0.0587932178700316,0.04372894895397639,0.035450557078833496,0.049476506385713964,0.0
mlp,0.792,0.0597400913612694,0.04454624342052921,0.03584317350107028,0.050588597162515396,0.0
mlp,0.796,0.060717958831636644,0.045189583356379584,0.03645590098642343,0.051758635284530875,0.0
mlp,0.8,0.061726700295411295,0.04588514473256974,0.03712289729946493,0.052983661321619066,0.0
mlp,0.804,0.06276615041140539,0.04606294172395403,0.0374713568840705,0.054260732528146206,0.0
mlp,0.808,0.06383611302899202,0.04621690357831998,0.03812420073116377,0.055586992289526876,0.0
mlp,0.812,0.06493637171535965,0.04640024687173249,0.038983208418065164,0.05695972732905933,0.0
mlp,0.8160000000000001,0.06606669530193413,0.04661350674069838,0.039955328891328565,0.05837640981379101,0.0
mlp,0.8200000000000001,0.06722683808781307,0.04655615961640974,0.04089500536691499,0.059834720249874976,0.0
mlp,0.8240000000000001,0.06841653495222702,0.04637158130947078,0.041874615339692924,0.061332546377935324,0.0
mlp,0.8280000000000001,0.06963549230383953,0.04640688092101101,0.0428929511246029,0.06286795442722116,0.0
mlp,0.8320000000000001,0.07088337651864787,0.04684715992954898,0.04394885593565496,0.06443913267367885,0.0
mlp,0.836,0.07215980216793748,0.047427168539648235,0.04505275717896056,0.06604431293788975,0.0
mlp,0.84,0.0734643226969366,0.04859751177200296,0.045758739116864004,0.06768168216084569,0.0
mlp,0.844,0.07479642605851754,0.04979599052718006,0.04567346158900739,0.06934930146641749,0.0
mlp,0.848,0.07615553702063524,0.0510209332840865,0.04545274685491427,0.07104505182328401,0.0
mlp,0.852,0.07754102654204785,0.0522708999149539,0.04523568950924347,0.07276662169750318,0.0
mlp,0.856,0.07895222705912389,0.05354470223551087,0.04502357224374169,0.07451154259426156,0.0
mlp,0.86,0.08038845120018911,0.05484139084365493,0.04510100856342199,0.07624902155612207,0.0
mlp,0.864,0.08184901078945978,0.05616021269469314,0.04579392445324423,0.07790585508483425,0.0
mlp,0.868,0.08333323328738894,0.05750054862110132,0.04654820986744805,0.07957182437280404,0.0
mlp,0.872,0.08484047398702879,0.05888348251751571,0.04733179833089131,0.08124570827369378,0.0
mlp,0.876,0.08637012393631552,0.0603220735590021,0.048388048892895934,0.08292645281914537,0.0
mlp,0.88,0.08792161502255609,0.06178126730248126,0.049521307668008524,0.08461318121464687,0.0
mlp,0.884,0.08949442427881826,0.06326048698020559,0.050686559099342623,0.08630521616695655,0.0
mlp,0.888,0.09108807890405553,0.06475921355248228,0.05188188660777606,0.08800210985693108,0.0
mlp,0.892,0.0927021619024736,0.06627695662666166,0.05310548639862059,0.08970366369115294,0.0
mlp,0.896,0.09433631632019475,0.06781322724990782,0.054355751260810596,0.09140144238632243,0.0
mlp,0.9,0.09599024471084526,0.06936751388463142,0.055631332026280594,0.09305087390956718,0.0
mlp,0.904,0.09766370047611903,0.07093926295614897,0.056931168353515346,0.0947059361501141,0.0
mlp,0.908,0.09935646939860876,0.07252786534668319,0.058254483921802575,0.0963666423951727,0.0
mlp,0.912,0.10106834265773028,0.07413264988053872,0.059600746071569774,0.09803266912271795,0.0
mlp,0.916,0.10279908594348135,0.07575288404435138,0.06096959566426801,0.09970331331532417,0.0
mlp,0.92,0.10454841167116594,0.07738778095289804,0.0623607582555161,0.10137756016147888,0.0
mlp,0.924,0.10631596157435311,0.07903651026522643,0.06377395121460439,0.10305425856232182,0.0
mlp,0.928,0.10810130457314286,0.08069821004947952,0.06520880213019387,0.10473236044260353,0.0
mlp,0.932,0.10990395029873046,0.08237199721088734,0.06666479139825472,0.10641114847930702,0.0
mlp,0.936,0.11172337360283868,0.08405697632024663,0.06814122687640373,0.10809037126990165,0.0
mlp,0.9400000000000001,0.11355904191149584,0.08575224988865646,0.06963725220545114,0.10977023122860333,0.0
mlp,0.9440000000000001,0.1154104370343704,0.08745693576026542,0.07115188439813706,0.11145122047632003,0.0
mlp,0.9480000000000001,0.11727706623667555,0.08917019745197106,0.07268407187447287,0.11313385412904403,0.0
mlp,0.9520000000000001,0.11915846256944707,0.09089128983500955,0.07423276197170485,0.11481838674978717,0.0
mlp,0.9560000000000001,0.12105417917722108,0.092619616054716,0.07579696707440402,0.11650460227292896,0.0
mlp,0.96,0.12296378435398787,0.09435478424576527,0.0773758203692066,0.1181917402853428,0.0
mlp,0.964,0.1248868626641787,0.09610994006598826,0.07896861505821068,0.11987857472780057,0.0
mlp,0.968,0.12682302336195458,0.09792490150311248,0.08057482392138947,0.121563613284025,0.0
mlp,0.972,0.12877191266532043,0.09974938297719999,0.08219409885910009,0.123245352970027,0.0
mlp,0.976,0.1307332233392121,0.1015837796986283,0.08382625218485093,0.12492251785332914,0.0
mlp,0.98,0.13270669488057177,0.10342858959825815,0.08547122291163071,0.12659421760196443,0.0
mlp,0.984,0.13469210046534663,0.10528437429247764,0.08712903216042422,0.1282599933272018,0.0
mlp,0.988,0.13668922155765398,0.10715171791587494,0.088799732254981,0.1299197498514115,0.0
mlp,0.992,0.13869781576676748,0.10903118720568715,0.09048335418770939,0.1315736017602079,0.0
mlp,0.996,0.14071758622201727,0.1109232959271329,0.09217985804522331,0.1332216780670792,0.0
mlp,1.0,0.14274816027827253,0.11282847608664938,0.09388909071679538,0.13486393463428056,0.0
mlp,1.004,0.1447890819871257,0.11474705750441566,0.09561075477749788,0.13650001589852245,0.0
mlp,1.008,0.14683981801435309,0.11667925635509929,0.09734439180887547,0.13812919172268917,0.0
mlp,1.012,0.14889977268852123,0.11862517238320516,0.09908938254290522,0.13975037619637576,0.0
mlp,1.016,0.1509683062675247,0.12058479377312456,0.10084496503624742,0.14136221752401829,0.0
mlp,1.02,0.1530447516193296,0.12255800817115248,0.10261027056503723,0.1429632351356053,0.0
mlp,1.024,0.1551284272457742,0.12454461813102177,0.10438437508238363,0.14455197356248334,0.0
mlp,1.028,0.15721864718242867,0.12654435925482538,0.10616636198264366,0.14612714259007303,0.0
mlp,1.032,0.15931472940672675,0.1285569194685269,0.10795538975749004,0.14768771866265504,0.0
mlp,1.036,0.16141600369058343,0.1305819581369742,0.1097507562288552,0.14923299167755139,0.0
mlp,1.04,0.16352181813401803,0.1326191240244299,0.11155194984938506,0.15076255211867132,0.0
mlp,1.044,0.16563154216269899,0.1346680713950506,0.11335867859198906,0.1521785436553123,0.0
mlp,1.048,0.1677445634972533,0.13672847379366365,0.11517086868356632,0.15379083450791084,0.0
mlp,1.052,0.16986027768126513,0.1388000352377181,0.1169886291327207,0.15562825620999726,0.0
mlp,1.056,0.1719780706862127,0.14088249868658936,0.1188121834972756,0.15746083916009807,0.0
mlp,1.06,0.17409729712520822,0.14297565174302418,0.120641776905482,0.1592887697515168,0.0
mlp,1.064,0.17621725806223368,0.14507932959616238,0.12247757268254435,0.16111235978675373,0.0
mlp,1.068,0.17833718295487028,0.14719341525007135,0.12431955738421066,0.16293201553389464,0.0
mlp,1.072,0.18045621982395305,0.14931783710899912,0.12616747402626888,0.16474819519263312,0.0
mlp,1.076,0.1825734363613361,0.15123711271276535,0.12802079986581374,0.16656135499335592,0.0
mlp,1.08,0.18468783253788096,0.15291184522338216,0.12987877733852066,0.16816038834895336,0.0
mlp,1.084,0.1867983626757635,0.15458039912330349,0.1317404960035196,0.1693099375709693,0.0
mlp,1.088,0.18890396240006735,0.15624234504174825,0.13360501191589308,0.1704220516519602,0.0
mlp,1.092,0.19100357401778725,0.1578971137786384,0.13547148151984706,0.17149582821112389,0.0
mlp,1.096,0.19309616331064955,0.15954401846032995,0.13733928244270294,0.17253043597845186,0.0
mlp,1.1,0.1951807218722753,0.16118229158104394,0.13920809497810333,0.1735251104842582,0.0
mlp,1.104,0.19725625194903298,0.16281112926345742,0.1410779255806061,0.17447914086232394,0.0
mlp,1.108,0.19932173471835177,0.1644297342113311,0.14294906576468264,0.17539185557568537,0.0
mlp,1.112,0.2013760870808036,0.166037349679878,0.1448219936134906,0.17766953973604585,0.0
mlp,1.116,0.20341811520554098,0.16763327923501975,0.14669723741519633,0.17997957254557712,0.0
mlp,1.12,0.20544647431698712,0.16921689061692002,0.1485752289585866,0.1822993061746541,0.0
mlp,1.124,0.20745964316136045,0.17051453006216982,0.1504561760916981,0.18462828534336848,0.0
mlp,1.1280000000000001,0.20945591855329032,0.1713923199071144,0.15233998009125527,0.18681953192069747,0.0
mlp,1.1320000000000001,0.2114334312339153,0.1719037314590116,0.15422621432427802,0.1889817577384704,0.0
mlp,1.1360000000000001,0.21339018003033736,0.17236598760804378,0.1561141685788891,0.19114507780498374,0.0
mlp,1.1400000000000001,0.2153240778769044,0.1732672230407523,0.15800295064034894,0.19330866560419696,0.0
mlp,1.1440000000000001,0.21723300114661312,0.174167533437313,0.1598916255365514,0.1954717392891829,0.0
mlp,1.1480000000000001,0.2191148331009703,0.17503607175221272,0.1617793654525096,0.19763362288428385,0.0
mlp,1.1520000000000001,0.22096749309258157,0.17587189885897703,0.16366558112339386,0.19979380233606187,0.0
mlp,1.156,0.22278894547835248,0.17646333116455432,0.16555000913819298,0.20195197011911423,0.0
mlp,1.16,0.22457718616298603,0.17702159767856127,0.16743273839076595,0.20410805308266022,0.0
mlp,1.164,0.22633021035023707,0.17753550323798653,0.16895576111290972,0.20626221968871428,0.0
mlp,1.168,0.22804597185580894,0.17800377857115351,0.1703656296198664,0.2084148645590006,0.0
mlp,1.172,0.22972235029900862,0.1784250427690039,0.1709017235828706,0.2101392966464714,0.0
mlp,1.176,0.2313571442325551,0.17879784928712647,0.17090471743739805,0.2116700847018778,0.0
mlp,1.18,0.23294810228584595,0.17966401426207537,0.1713881440814988,0.2131761270903446,0.0
mlp,1.184,0.23449298981324967,0.18070463216710259,0.17285634794375138,0.2146567478578516,0.0
mlp,1.188,0.23598966960978576,0.1817192846169255,0.17465459426856,0.216111211228458,0.0
mlp,1.192,0.23743616167101966,0.1827078823858191,0.1764440266933611,0.21753871236054367,0.0
mlp,1.196,0.23883064996242345,0.1836703639543994,0.178184223447153,0.2189383644770394,0.0
mlp,1.2,0.24017142708819045,0.18460665707966287,0.17877571822796218,0.2203091735328281,0.0
mlp,1.204,0.24145679797389605,0.18616651585638733,0.18012160859050086,0.22193410558840193,0.0
mlp,1.208,0.24268498191359206,0.1874112837472465,0.1812383034572742,0.22438518575319558,0.0
mlp,1.212,0.24385405535254318,0.188320753523257,0.18201546973506733,0.22685194490512098,0.0
